檢體名稱,餐廳名稱,抽驗地點,檢驗結果,不符合規定原因,來源年份,來源縣市,經度,緯度
蛋三明治,新北市新店區店家,新北市新店區安民街126號,合格,大腸桿菌群陰性大腸桿菌陰性,107,新北市,121.516495608499,24.969064604942
招牌火腿三明治,新北市板橋區店家,新北市板橋區海山路3號1樓,合格,大腸桿菌群陰性大腸桿菌陰性,107,新北市,121.469423007904,25.009367016614
草莓起司三明治,草莓,新北市板橋區海山路3號1樓,合格,大腸桿菌群陰性大腸桿菌陰性,107,新北市,121.469423007904,25.009367016614
手工鹹湯圓,新北市樹林區店家,新北市樹林區保安街 1段16巷17 號1樓,合格,己二烯酸苯甲酸去水醋酸順丁烯二酸與順丁烯二酸酐,110,新北市,121.375534585728,24.936785793216
彩色湯圓,彩色,新北市樹林區保安街 1段16巷17 號1樓,合格,,110,新北市,121.375534585728,24.936785793216
小湯圓,新北市三重區店家,新北市三重區中興北街 170巷11 號,合格,,110,新北市,121.468395408465,25.057269205853
花生湯圓,花生,新北市新店區中興路3段1號3樓,合格,,110,新北市,121.545420131434,24.977687194467
豬肉湯圓,豬肉,新北市新店區中興路3段1號3樓,合格,,110,新北市,121.545420131434,24.977687194467
湯圓,新北市新莊區店家,新北市新莊區昌平街82巷13弄10 號1樓,合格,己二烯酸苯甲酸去水醋酸順丁烯二酸與順丁烯二酸酐,110,新北市,121.455424978144,25.053331984698
紅白湯圓,新北市瑞芳區店家,新北市瑞芳區中正路 90號1樓,合格,,110,新北市,121.805312103501,25.107762513267
鹹湯圓,新北市瑞芳區店家,新北市瑞芳區中正路 90號1樓,合格,,110,新北市,121.805312103501,25.107762513267
紅麴湯圓,紅麴,新北市淡水區英專路 69號,合格,,110,新北市,121.445591999891,25.171243988523
湯圓,新北市淡水區店家,新北市淡水區仁愛街 18巷6號,合格,,110,新北市,121.44684299894,25.170295995274
湯圓,桃園市平鎮店家,桃園市平鎮區平東路 659巷16號,合格,己二烯酸苯甲酸去水醋酸順丁烯二酸與順丁烯二酸酐總量,110,新北市,121.240279209446,24.911584320903
湯圓,雲林縣斗南鎮店家,雲林縣斗南鎮信義路 143號,合格,,110,新北市,120.480822958276,23.670031006294
芝麻湯圓,芝麻,新北市中和區立德街 200巷48號 4F,合格,,110,新北市,121.485593146281,25.009393345155
紅白湯圓,新北市中和區店家,新北市中和區立德街 200巷48號 4F,合格,,110,新北市,121.485593146281,25.009393345155
湯圓,新北市三重區店家,新北市三重區力行路 38巷2號,合格,,110,新北市,121.539053992154,24.965040998051
湯圓,新北市三重區店家,新北市三重區力行路 1段38巷2 號,合格,,110,新北市,121.539053992154,24.965040998051
大紅棗(調理用),新北市樹林區店家,新北市樹林區八德街282巷3號,合格,二硫代胺基甲酸鹽類未檢出芬普尼(Fipronil)0.002農藥多重殘留分析(373項)檢出細項,107,新北市,121.410367470891,24.970314598163
省產紅肉火龍果,桃園市大園區店家,桃園市大園區大觀路269-5號,合格,農藥多重殘留分析(373項)檢出細項二硫代胺基甲酸鹽類未檢出亞托敏(Azoxystrobin)0.05,107,新北市,121.18666126448,25.063686904061
九層塔(產地:台灣),嘉義縣新港鄉店家,嘉義縣新港鄉中庄94-6號,合格,依普同(Iprodione)0.14農藥多重殘留分析(373項)檢出細項達滅芬(Dimethomorph)0.14滅達樂(Metalaxyl)0.06亞托敏(Azoxystrobin)0.05二硫代胺基甲酸鹽類未檢出亞滅培(Acetamiprid)0.10氟比來(Fluopicolide)0.03,107,新北市,120.346368,23.570482
蘋果,蘋果,臺北市中山區民族東路336號,合格,二硫代胺基甲酸鹽類未檢出農藥多重殘留分析(373項)未檢出,107,新北市,121.537341234059,25.067923369383
菜豆,新北市林口區店家,新北市林口區文化三路2段175號1樓,合格,農藥多重殘留分析(373項)未檢出二硫代胺基甲酸鹽類未檢出,107,新北市,121.375631187752,25.08228098279
蘋果,蘋果,臺北市士林區後港街116號4樓,合格,二硫代胺基甲酸鹽類未檢出農藥多重殘留分析(373項)未檢出,107,新北市,121.521523576938,25.086339081212
小黃瓜-有機,臺北市松山區店家,臺北市松山區南京東路4段75號4樓-1,合格,農藥多重殘留分析(373項)未檢出二硫代胺基甲酸鹽類未檢出,107,新北市,121.553449407943,25.05184369397
長豆-有機,臺北市松山區店家,臺北市松山區南京東路4段75號4樓-1,合格,二硫代胺基甲酸鹽類未檢出農藥多重殘留分析(373項)未檢出,107,新北市,121.553449407943,25.05184369397
紐西蘭奇異果,紐西,新北市新店區寶中路95號之12,合格,農藥多重殘留分析(373項)未檢出二硫代胺基甲酸鹽類未檢出,107,新北市,121.548716063401,24.980756395953
小黃瓜,彰化縣埤頭鄉店家,彰化縣埤頭鄉和豐村王厝巷48-2號,合格,撲滅寧(Procymidone)0.17二硫代胺基甲酸鹽類未檢出農藥多重殘留分析(373項)檢出細項達特南(Dinotefuran)0.02亞滅培(Acetamiprid)0.06,107,新北市,120.484980968984,23.88981699659
菜豆-履歷敏豆,南投縣鹿谷鄉店家,南投縣鹿谷鄉中正路1段355號,合格,農藥多重殘留分析(373項)未檢出二硫代胺基甲酸鹽類未檢出,107,新北市,120.754530988985,23.74423830013
?型白米,臺東縣池上鄉店家,臺東縣池上鄉中山路143號,合格,三賽唑(Tricyclazole)0.06農藥多重殘留分析(373項)檢出細項二硫代胺基甲酸鹽類未檢出亞賜圃(Isoprothiolane)0.03,107,新北市,121.216398999661,23.123133994231
秈白米(泰國香米),桃園市蘆竹區店家,桃園市蘆竹區大竹里仁和街11號1樓,合格,二硫代胺基甲酸鹽類未檢出芬普尼(Fipronil)0.002農藥多重殘留分析(373項)檢出細項,107,新北市,121.259825975289,25.027236982727
九層塔,臺北市萬華區店家,臺北市萬華區長泰街297巷10號,合格,氟比來(Fluopicolide)0.03農藥多重殘留分析(373項)檢出細項普拔克(Propamocarbhydrochloride)0.17依普同(Iprodione)0.34撲滅寧(Procymidone)0.03二硫代胺基甲酸鹽類未檢出克福隆(Chlorfluazuron)0.03達滅芬(Dimethomorph)0.36,107,新北市,121.493039187739,25.020819839565
蘋果,蘋果,新北市新店區民權路96號,合格,二硫代胺基甲酸鹽類未檢出農藥多重殘留分析(373項)未檢出,107,新北市,121.536623994604,24.983152991619
陽光金圓頭,桃園市大園區店家,桃園市大園區大觀路269-5號,合格,農藥多重殘留分析(373項)未檢出二硫代胺基甲酸鹽類未檢出,107,新北市,121.18666126448,25.063686904061
紐西蘭富士蘋果,紐西,新北市土城區永安街25號,合格,滅芬諾(Methoxyfenozide)0.02剋安勃(Chlorantraniliprole)0.02二硫代胺基甲酸鹽類未檢出農藥多重殘留分析(373項)檢出細項,107,新北市,121.433359930802,24.964461439228
長糯白米,彰化縣福興鄉店家,彰化縣福興鄉外中街426號,合格,芬普尼(Fipronil)0.002二硫代胺基甲酸鹽類未檢出農藥多重殘留分析(373項)檢出細項,107,新北市,120.471659023534,24.02278101259
菜豆,臺北市士林區店家,臺北市士林區華齡街175號2樓,合格,亞托敏(Azoxystrobin)0.02農藥多重殘留分析(373項)檢出細項二硫代胺基甲酸鹽類未檢出,107,新北市,121.519387951828,25.087059170514
紐西蘭爵士蘋果,紐西,臺北市士林區華齡街175號2樓,合格,二硫代胺基甲酸鹽類未檢出農藥多重殘留分析(373項)未檢出,107,新北市,121.519387951828,25.087059170514
有機菜豆,桃園市大溪區店家,桃園市大溪區康莊路5段246號,合格,二硫代胺基甲酸鹽類未檢出農藥多重殘留分析(373項)未檢出,107,新北市,121.258004524931,24.822310861387
原味去骨雞腿排(美國),新北市三重區店家,新北市三重區中正北路530巷18號,合格,禽畜產品中殘留農藥(123項)未檢出動物用藥多重殘留(48項)未檢出四環黴素類(7項)未檢出,108,新北市,121.472033886924,25.069475614032
喜琵鷥午仔魚,臺北市大同區店家,臺北市大同區承德路1段44號6樓,合格,孔雀綠(2項)未檢出氯黴素類抗生素(4項)未檢出,108,新北市,121.516950242928,25.051353981277
野生午仔魚,新北市中和區店家,新北市中和區中山路2段390號,合格,孔雀綠(2項)未檢出氯黴素類抗生素(4項)未檢出,108,新北市,121.4904542088,25.003705292476
美國棒棒腿-解凍肉,桃園市大園區店家,桃園市大園區田心里4鄰崁腳4-1號,合格,四環黴素類(7項)未檢出動物用藥多重殘留(48項)未檢出禽畜產品中殘留農藥(123項)未檢出,108,新北市,121.197167,25.056149
特級熟花生粉,特級,新北市新莊區新樹路 67巷8 號,合格,黃麴毒素B1未檢出黃麴毒素B2未檢出黃麴毒素G1未檢出黃麴毒素G2未檢出,110,新北市,121.439240083907,25.030117435701
花生粉,花生,新竹市北區吉羊路 43巷1弄4號,合格,,110,新北市,120.956189018188,24.824557995808
炒熟花生粉(調合粉),臺北市文山區店家,臺北市文山區萬芳路 19號,合格,,110,新北市,121.565821432306,24.998724514152
花生粉,花生,新北市泰山區泰林路2段292 巷3號,合格,,110,新北市,121.431142076086,25.06262662713
花生粉,花生,新北市樹林區水源街 64號,合格,黃麴毒素B1未檢出黃麴毒素B2未檢出黃麴毒素G1未檢出黃麴毒素G2未檢出,110,新北市,121.425524969318,24.980818002941
花生粉,花生,新北市新莊區瓊林南路18之 21號,合格,黃麴毒素B10.8黃麴毒素B20.1黃麴毒素G1未檢出黃麴毒素G2未檢出,110,新北市,121.436960678663,25.019582929493
花生粉,花生,新北市新莊區新樹路 67巷8 號,合格,黃麴毒素B1未檢出黃麴毒素B2未檢出黃麴毒素G1未檢出黃麴毒素G2未檢出,110,新北市,121.439240083907,25.030117435701
花生粉(粗),花生,桃園市桃園區林森路 66巷20 弄11號,合格,,110,新北市,121.321244496536,24.987753001036
腐竹(非基因改造),雲林縣西螺鎮店家,雲林縣西螺鎮新安里新社40-2 號,合格,己二烯酸未檢出苯甲酸未檢出去水醋酸未檢出過氧化氫未檢出水楊酸未檢出對羥苯甲酸未檢出皂黃(Metanil Yellow)未檢出二甲基黃(dimethylyellow)未檢出二乙基黃(diethylyellow)未檢出芥黃(Auramine)未檢出,110,新北市,120.4526385,23.7878024
中華黃金豆腐,屏東縣潮州鎮店家,屏東縣潮州鎮介壽路 486號,合格,,110,新北市,120.5364010113,22.544950983741
大漢非基改涼拌豆腐,大漢,桃園市大園區大觀路 548號,合格,,110,新北市,121.180793932258,25.064508288663
國產非基改黃豆使用-白玉豆干,台南市西港區店家,台南市西港區劉厝里63-9 號,合格,,110,新北市,120.180787,23.126582
素鹹魚,台南市東區店家,台南市東區崇明路 529號,合格,,110,新北市,120.22587999712,22.971710009953
燻鵝,台南市東區店家,台南市東區崇明路 529號,合格,己二烯酸未檢出苯甲酸未檢出去水醋酸未檢出過氧化氫未檢出水楊酸未檢出對羥苯甲酸未檢出皂黃(Metanil Yellow)未檢出二甲基黃(dimethylyellow)未檢出二乙基黃(diethylyellow)未檢出芥黃(Auramine)未檢出,110,新北市,120.22587999712,22.971710009953
素油雞,台南市東區店家,台南市東區崇明路 529號,合格,,110,新北市,120.22587999712,22.971710009953
香菇火腿,香菇,彰化縣大村鄉黃厝村山腳路47-10號,合格,,110,新北市,120.591025036104,23.988704008045
有機草本臭豆腐,南投縣南投市店家,南投縣南投市東山里東山路13-8號,合格,,110,新北市,120.715479031538,23.922626992652
有機手工豆腐,桃園市大溪區店家,桃園市大溪區興和里中央路123 號,合格,,110,新北市,121.28753671743,24.882116186051
板豆腐,新北市新莊區店家,新北市新莊區復興路 3段50號,合格,己二烯酸未檢出苯甲酸未檢出去水醋酸未檢出過氧化氫未檢出水楊酸未檢出對羥苯甲酸未檢出皂黃(Metanil Yellow)未檢出二甲基黃(dimethylyellow)未檢出二乙基黃(diethylyellow)未檢出芥黃(Auramine)未檢出,110,新北市,121.422092366223,24.993950571837
大漢優質油豆腐,大漢,桃園市大園區大觀路 548號,合格,,110,新北市,121.180793932258,25.064508288663
大漢雞蛋豆腐,大漢,桃園市大園區大觀路 548號,合格,,110,新北市,121.180793932258,25.064508288663
中華有機豆腐,屏東縣潮州鎮店家,屏東縣潮州鎮介壽路 468號,合格,,110,新北市,120.528687091503,22.528851419441
大溪名產串燒豆干,大溪,桃園市大溪區中華路 52巷47 號,合格,,110,新北市,121.293467338976,24.883212685431
大溪傳統板豆腐,大溪,桃園市大園區大觀路 548號,合格,己二烯酸未檢出苯甲酸未檢出去水醋酸未檢出過氧化氫未檢出水楊酸未檢出對羥苯甲酸未檢出皂黃(Metanil Yellow)未檢出二甲基黃(dimethylyellow)未檢出二乙基黃(diethylyellow)未檢出芥黃(Auramine)未檢出,110,新北市,121.180793932258,25.064508288663
豆皮捲,豆皮,雲林縣莿桐鄉甘西中村 3之2 號,合格,,110,新北市,120.483068,23.759798
原味豆干,新北市新莊區店家,新北市新莊區復興路三段50號,合格,,110,新北市,121.461764965887,25.044438994976
中華雞蛋豆腐,高雄市大樹區店家,高雄市大樹區龍目路110-6號,合格,,110,新北市,120.416563013762,22.684951020724
中華超嫩豆腐,高雄市大樹區店家,高雄市大樹區龍目路110-6號,合格,,110,新北市,120.416563013762,22.684951020724
春豐大黑干,雲林縣元長鄉店家,雲林縣元長鄉西莊村西庄109之86號,合格,己二烯酸未檢出苯甲酸未檢出去水醋酸未檢出過氧化氫未檢出水楊酸未檢出對羥苯甲酸未檢出皂黃(Metanil Yellow)未檢出二甲基黃(dimethylyellow)未檢出二乙基黃(diethylyellow)未檢出芥黃(Auramine)未檢出,110,新北市,120.32823372185,23.687870229458
豆包,雲林縣西螺鎮店家,雲林縣西螺鎮福田里新厝4-10 號,合格,,110,新北市,120.438883,23.750317
玫瑰油雞(蛋奶素),新北市新莊區店家,新北市新莊區復興路 3段54號,合格,,110,新北市,121.422064535478,24.993910302995
春豐五香豆干,雲林縣元長鄉店家,雲林縣元長鄉西莊村西庄109之86號,合格,,110,新北市,120.32823372185,23.687870229458
春豐豆干,雲林縣元長鄉店家,雲林縣元長鄉西莊村西庄109之86號,合格,,110,新北市,120.32823372185,23.687870229458
義美家常豆腐,義美,桃園市蘆竹區南工路 1段11號,合格,己二烯酸未檢出苯甲酸未檢出去水醋酸未檢出過氧化氫未檢出水楊酸未檢出對羥苯甲酸未檢出皂黃(Metanil Yellow)未檢出二甲基黃(dimethylyellow)未檢出二乙基黃(diethylyellow)未檢出芥黃(Auramine)未檢出,110,新北市,121.268963004122,25.054802002876
中華滷味百頁豆腐,高雄市大樹區店家,高雄市大樹區龍目路110-6號,合格,,110,新北市,120.416563013762,22.684951020724
中華板豆腐,屏東縣潮州鎮店家,屏東縣潮州鎮介壽路 468號,合格,,110,新北市,120.528687091503,22.528851419441
古味滷香豆干,彰化縣田尾鄉店家,彰化縣田尾鄉饒平村光復路2 段698號,合格,,110,新北市,120.465563665898,23.923773596401
板豆腐,新北市樹林區店家,新北市樹林區後英街 100巷之 3號,合格,,110,新北市,121.424658,24.989851
潤餅皮(薄米紙),潤餅皮,桃園市桃園區龍鳳三街65巷 37號,合格,己二烯酸未檢出苯甲酸未檢出去水醋酸未檢出二氧化硫未檢出,110,新北市,121.280012028888,24.986249979113
潤餅皮(春捲皮),潤餅皮,臺北市大安區四維路 198巷47 號,合格,,110,新北市,121.545541417573,25.027413463698
